"workerId","batch","condition","baseline","award_value","exchange","start_gain_frame","total_bonus","duration","numeracy","gender","age","education","chart_use","accountValue","groundTruth","intervene","outcome","pAwardCurrent","pAwardNew","pAwardWith","pAwardWithout","pSup","payoff","respTime","startTime","trial","trialDur","trialIdx"
"cda7bd03",2,"intervals_w_means",0.5,2.25,0.5,"False",1.25,612.210999965668,11,"M","25-34","Bachelor's degree","Monthly or less",46.25,0.975,1,"True",NA,NA,0.9972127,0.5,80,1.25,1565658791.761,1565658785.256,"19",6.50499987602234,"27"
"cda7bd03",2,"intervals_w_means",0.5,2.25,0.5,"False",1.25,612.210999965668,11,"M","25-34","Bachelor's degree","Monthly or less",47.5,0.641,1,"True",NA,NA,0.6948449,0.5,65,1.25,1565658802.313,1565658795.524,"20",6.78900003433228,"15"
"cda7bd03",2,"intervals_w_means",0.5,2.25,0.5,"False",1.25,612.210999965668,11,"M","25-34","Bachelor's degree","Monthly or less",48.75,0.964,1,"True",NA,NA,0.9944311,0.5,90,1.25,1565658810.907,1565658804.957,"21",5.95000004768372,"26"
"cda7bd03",2,"intervals_w_means",0.5,2.25,0.5,"False",1.25,612.210999965668,11,"M","25-34","Bachelor's degree","Monthly or less",50,0.724,1,"True",NA,NA,0.7997914,0.5,65,1.25,1565658821.746,1565658814.383,"22",7.36300015449524,"16"
"cda7bd03",2,"intervals_w_means",0.5,2.25,0.5,"False",1.25,612.210999965668,11,"M","25-34","Bachelor's degree","Monthly or less",51.25,0.893,1,"True",NA,NA,0.960525,0.5,90,1.25,1565658832.552,1565658824.586,"23",7.96600008010864,"22"
"cda7bd03",2,"intervals_w_means",0.5,2.25,0.5,"False",1.25,612.210999965668,11,"M","25-34","Bachelor's degree","Monthly or less",52.5,0.8,1,"True",NA,NA,0.8830224,0.5,80,1.25,1565658842.027,1565658835.382,"24",6.64499998092651,"18"
"cda7bd03",2,"intervals_w_means",0.5,2.25,0.5,"False",1.25,612.210999965668,11,"M","25-34","Bachelor's degree","Monthly or less",53.75,0.925,1,"True",NA,NA,0.9789172,0.5,80,1.25,1565658850.696,1565658845.437,"25",5.2590000629425,"24"
"cda7bd03",2,"intervals_w_means",0.5,2.25,0.5,"False",1.25,612.210999965668,11,"M","25-34","Bachelor's degree","Monthly or less",55,0.794,1,"True",NA,NA,0.8771014,0.5,80,1.25,1565658860.892,1565658854.828,"26",6.06399989128113,"17"
"cda7bd03",2,"intervals_w_means",0.5,2.25,0.5,"False",1.25,612.210999965668,11,"M","25-34","Bachelor's degree","Monthly or less",56.25,0.84,1,"True",NA,NA,0.9200053,0.5,90,1.25,1565658871.369,1565658865.814,"27",5.5550000667572,"19"
"cda7bd03",2,"intervals_w_means",0.5,2.25,0.5,"False",1.25,612.210999965668,11,"M","25-34","Bachelor's degree","Monthly or less",57.5,0.947,1,"True",NA,NA,0.9890494,0.5,98,1.25,1565658880.929,1565658875.464,"28",5.46499991416931,"25"
"cda7bd03",2,"intervals_w_means",0.5,2.25,0.5,"False",1.25,612.210999965668,11,"M","25-34","Bachelor's degree","Monthly or less",59.5,0.49999,0,"True",0.5,0.5,NA,NA,60,0,1565658434,1565658427.289,"mock",6.71099996566772,"mock"
"cda7bd03",2,"intervals_w_means",0.5,2.25,0.5,"False",1.25,612.210999965668,11,"M","25-34","Bachelor's degree","Monthly or less",59.5,0.4,0,"True",NA,NA,0.9774189,0.95,55,0,1565658490.777,1565658444.818,"practice1",45.9589998722076,"practice"
"cda7bd03",2,"intervals_w_means",0.5,2.25,0.5,"False",1.25,612.210999965668,11,"M","25-34","Bachelor's degree","Monthly or less",61.75,0.6,0,"True",NA,NA,0.9774189,0.95,60,2.25,1565658732.736,1565658710.321,"practice2",22.414999961853,"practice"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",57.25,0.025,0,"False",NA,NA,0.9972127,0.5,50,-2.25,1565657236.463,1565657196.275,"1",40.1879999637604,"0"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",56.25,0.206,1,"True",NA,NA,0.8771014,0.5,50,-1,1565657252.966,1565657242.17,"2",10.7960000038147,"10"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",56.25,0.075,0,"True",NA,NA,0.9789172,0.5,50,0,1565657265.582,1565657257.488,"3",8.09400010108948,"3"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",55.25,0.127,1,"True",NA,NA,0.9465786,0.5,50,-1,1565657287.311,1565657275.878,"4",11.433000087738,"6"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",55.25,0.1,0,"True",NA,NA,0.9650368,0.5,50,0,1565657299.095,1565657292.058,"5",7.03699994087219,"4"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",54.25,0.452,1,"True",NA,NA,0.5677969,0.5,60,-1,1565657378.214,1565657355.274,"6",22.9400000572205,"13"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",52,0.359,0,"False",NA,NA,0.6948449,0.5,55,-2.25,1565657394.878,1565657385.27,"7",9.60800004005432,"12"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",51,0.053,1,"True",NA,NA,0.9890494,0.5,61,-1,1565657416.094,1565657401.801,"8",14.2929999828339,"2"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",50,0.276,1,"True",NA,NA,0.7997914,0.5,62,-1,1565657429.686,1565657419.679,"9",10.007000207901,"11"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",49,0.16,1,"True",NA,NA,0.9200053,0.5,63,-1,1565657441.207,1565657434.114,"10",7.09299993515015,"8"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",48,0.107,1,"True",NA,NA,0.960525,0.5,64,-1,1565657462.118,1565657453.425,"11",8.69300007820129,"5"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",47,0.15,1,"True",NA,NA,0.9287213,0.5,65,-1,1565657475.182,1565657466.288,"12",8.89399981498718,"7"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",43.75,0.2,1,"False",NA,NA,0.8830224,0.5,66,-3.25,1565657499.271,1565657482.163,"13",17.1079998016357,"9"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",42.75,0.036,1,"True",NA,NA,0.9944311,0.5,52,-1,1565657524.814,1565657506.817,"14",17.9969999790192,"1"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",44,0.548,1,"True",NA,NA,0.5677969,0.5,53,1.25,1565657553.513,1565657545.21,"15",8.30299997329712,"14"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",45.25,0.794,1,"True",NA,NA,0.8771014,0.5,54,1.25,1565657568.727,1565657557.286,"16",11.4409999847412,"17"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",46.5,0.724,1,"True",NA,NA,0.7997914,0.5,52,1.25,1565657581.367,1565657572.88,"17",8.48699998855591,"16"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",47.75,0.947,1,"True",NA,NA,0.9890494,0.5,53,1.25,1565657592.055,1565657585.386,"18",6.66900014877319,"25"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",49,0.85,1,"True",NA,NA,0.9287213,0.5,51,1.25,1565657603.623,1565657596.429,"19",7.19400000572205,"20"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",50.25,0.873,1,"True",NA,NA,0.9465786,0.5,52,1.25,1565657748.438,1565657607.316,"20",141.121999979019,"21"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",51.5,0.893,1,"True",NA,NA,0.960525,0.5,54,1.25,1565657760.829,1565657752.961,"21",7.86800003051758,"22"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",52.75,0.964,1,"True",NA,NA,0.9944311,0.5,53,1.25,1565657774.008,1565657765.149,"22",8.85899996757507,"26"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",54,0.9,1,"True",NA,NA,0.9650368,0.5,52,1.25,1565657784.909,1565657777.817,"23",7.09200000762939,"23"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",55.25,0.975,1,"True",NA,NA,0.9972127,0.5,53,1.25,1565657799.862,1565657789.648,"24",10.2139999866486,"27"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",54.25,0.641,1,"False",NA,NA,0.6948449,0.5,56,-1,1565657810.294,1565657803.094,"25",7.19999980926514,"15"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",55.5,0.8,1,"True",NA,NA,0.8830224,0.5,54,1.25,1565657826.049,1565657818.239,"26",7.80999994277954,"18"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",56.75,0.84,1,"True",NA,NA,0.9200053,0.5,52,1.25,1565657839.159,1565657832.588,"27",6.57099986076355,"19"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",58,0.925,1,"True",NA,NA,0.9789172,0.5,53,1.25,1565657854.221,1565657846.389,"28",7.83200001716614,"24"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",56.25,0.49999,1,"False",0.5,0.5,NA,NA,55,-3.25,1565657042.269,1565656970.743,"mock",71.5260000228882,"mock"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",58.5,0.4,1,"True",NA,NA,0.9774189,0.95,50,-1,1565657189.213,1565657055.795,"practice1",133.417999982834,"practice"
"f6a17dc1",2,"intervals_w_means",0.5,2.25,0.5,"False",1.5,1298.78399991989,10,"M","25-34","Bachelor's degree","Weekly",60.75,0.6,1,"True",NA,NA,0.9774189,0.95,51,1.25,1565657541.576,1565657532.374,"practice2",9.20199990272522,"practice"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",60.75,0.794,1,"True",NA,NA,0.8771014,0.5,50,1.25,1565725825.614,1565725814.18,"1",11.4340000152588,"17"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",59.75,0.724,1,"False",NA,NA,0.7997914,0.5,50,-1,1565725846.37,1565725841.225,"2",5.14499998092651,"16"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",61,0.873,1,"True",NA,NA,0.9465786,0.5,50,1.25,1565725857.059,1565725851.994,"3",5.06500005722046,"21"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",62.25,0.947,1,"True",NA,NA,0.9890494,0.5,50,1.25,1565725869.377,1565725865.303,"4",4.07400012016296,"25"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",64.5,0.85,0,"True",NA,NA,0.9287213,0.5,50,2.25,1565725877.308,1565725872.397,"5",4.91100001335144,"20"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",65.75,0.925,1,"True",NA,NA,0.9789172,0.5,50,1.25,1565725886.772,1565725882.617,"6",4.15499997138977,"24"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",65.75,0.893,0,"False",NA,NA,0.960525,0.5,50,0,1565725895.365,1565725891.445,"7",3.92000007629395,"22"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",67,0.84,1,"True",NA,NA,0.9200053,0.5,50,1.25,1565725902.981,1565725898.755,"8",4.22599983215332,"19"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",68.25,0.8,1,"True",NA,NA,0.8830224,0.5,50,1.25,1565725912.141,1565725908.487,"9",3.65400004386902,"18"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",69.5,0.975,1,"True",NA,NA,0.9972127,0.5,50,1.25,1565725919.857,1565725915.939,"10",3.91800022125244,"27"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",70.75,0.964,1,"True",NA,NA,0.9944311,0.5,50,1.25,1565725927.023,1565725923.92,"11",3.1029999256134,"26"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",72,0.9,1,"True",NA,NA,0.9650368,0.5,50,1.25,1565725933.817,1565725930.622,"12",3.1949999332428,"23"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",73.25,0.641,1,"True",NA,NA,0.6948449,0.5,50,1.25,1565725941.715,1565725938.001,"13",3.71399998664856,"15"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",75.5,0.548,0,"True",NA,NA,0.5677969,0.5,50,2.25,1565725948.038,1565725944.762,"14",3.27600002288818,"14"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",74.5,0.025,1,"True",NA,NA,0.9972127,0.5,50,-1,1565725969.12,1565725964.501,"15",4.61899995803833,"0"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",72.25,0.127,0,"False",NA,NA,0.9465786,0.5,50,-2.25,1565725977.523,1565725972.957,"16",4.56599998474121,"6"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",72.25,0.1,0,"True",NA,NA,0.9650368,0.5,50,0,1565725984.229,1565725980.842,"17",3.38700008392334,"4"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",71.25,0.206,1,"True",NA,NA,0.8771014,0.5,50,-1,1565725993.094,1565725989.134,"18",3.96000003814697,"10"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",69,0.053,0,"False",NA,NA,0.9890494,0.5,50,-2.25,1565726000.924,1565725995.913,"19",5.01099991798401,"2"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",68,0.359,1,"True",NA,NA,0.6948449,0.5,50,-1,1565726009.564,1565726006.109,"20",3.45499992370605,"12"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",67,0.276,1,"True",NA,NA,0.7997914,0.5,50,-1,1565726017.181,1565726013.346,"21",3.83500003814697,"11"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",66,0.036,1,"True",NA,NA,0.9944311,0.5,50,-1,1565726023.539,1565726020.681,"22",2.85800004005432,"1"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",66,0.107,0,"True",NA,NA,0.960525,0.5,50,0,1565726030.22,1565726027.179,"23",3.04100012779236,"5"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",66,0.16,0,"True",NA,NA,0.9200053,0.5,50,0,1565726038.702,1565726033.1,"24",5.60199999809265,"8"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",65,0.075,1,"True",NA,NA,0.9789172,0.5,50,-1,1565726075.514,1565726070.211,"25",5.30299997329712,"3"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",64,0.452,1,"True",NA,NA,0.5677969,0.5,50,-1,1565726161.723,1565726148.935,"26",12.7880001068115,"13"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",63,0.15,1,"True",NA,NA,0.9287213,0.5,50,-1,1565726177.125,1565726168.73,"27",8.39499998092651,"7"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",62,0.2,1,"True",NA,NA,0.8830224,0.5,50,-1,1565726188.823,1565726183.084,"28",5.73899984359741,"9"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",60.75,0.50001,1,"True",0.5,0.5,NA,NA,60,1.25,1565725778.108,1565725715.45,"mock",62.6579999923706,"mock"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",60.75,0.6,1,"True",NA,NA,0.9774189,0.95,50,1.25,1565725809.055,1565725785.634,"practice1",23.4210000038147,"practice"
"941e3890",5,"intervals_w_means",0.5,2.25,0.5,"True",3.5,542.365999937057,9,"M","35-44","Bachelor's degree","Monthly or less",58.5,0.4,1,"True",NA,NA,0.9774189,0.95,50,-1,1565725959.355,1565725954.953,"practice2",4.40199995040894,"practice"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",60.75,0.925,1,"True",NA,NA,0.9789172,0.5,65,1.25,1565715873.617,1565715852.82,"1",20.797000169754,"24"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",62,0.964,1,"True",NA,NA,0.9944311,0.5,68,1.25,1565715905.773,1565715882.052,"2",23.720999956131,"26"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",63.25,0.947,1,"True",NA,NA,0.9890494,0.5,60,1.25,1565715928.222,1565715916.162,"3",12.0599999427795,"25"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",63.25,0.84,0,"False",NA,NA,0.9200053,0.5,55,0,1565715938.669,1565715931.773,"4",6.89599990844727,"19"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",65.5,0.724,0,"True",NA,NA,0.7997914,0.5,55,2.25,1565715949.414,1565715943.357,"5",6.05699992179871,"16"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",67.75,0.548,0,"True",NA,NA,0.5677969,0.5,51,2.25,1565715958.18,1565715952.494,"6",5.68600010871887,"14"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",67.75,0.9,0,"False",NA,NA,0.9650368,0.5,60,0,1565715973.048,1565715961.84,"7",11.2080001831055,"23"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",70,0.641,0,"True",NA,NA,0.6948449,0.5,53,2.25,1565715982.554,1565715976.069,"8",6.48499989509583,"15"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",70,0.85,0,"False",NA,NA,0.9287213,0.5,57,0,1565715996.155,1565715985.909,"9",10.2460000514984,"20"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",71.25,0.975,1,"True",NA,NA,0.9972127,0.5,65,1.25,1565716005.453,1565715999.723,"10",5.73000001907349,"27"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",73.5,0.8,0,"True",NA,NA,0.8830224,0.5,56,2.25,1565716017.98,1565716009.445,"11",8.53500008583069,"18"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",73.5,0.893,0,"False",NA,NA,0.960525,0.5,57,0,1565716040.933,1565716032.465,"12",8.46800017356873,"22"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",75.75,0.794,0,"True",NA,NA,0.8771014,0.5,55,2.25,1565716050.135,1565716043.993,"13",6.14199995994568,"17"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",75.75,0.873,0,"False",NA,NA,0.9465786,0.5,57,0,1565716058.989,1565716053.57,"14",5.41900014877319,"21"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",74.75,0.15,1,"True",NA,NA,0.9287213,0.5,60,-1,1565716285.931,1565716267.031,"15",18.9000000953674,"7"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",74.75,0.359,0,"True",NA,NA,0.6948449,0.5,55,0,1565716302.86,1565716292.579,"16",10.2809998989105,"12"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",72.5,0.452,0,"False",NA,NA,0.5677969,0.5,51,-2.25,1565716313.941,1565716307.095,"17",6.84599995613098,"13"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",71.5,0.036,1,"True",NA,NA,0.9944311,0.5,68,-1,1565716325.975,1565716318.058,"18",7.91699981689453,"1"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",69.25,0.276,0,"False",NA,NA,0.7997914,0.5,55,-2.25,1565716340.153,1565716333.005,"19",7.14800000190735,"11"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",68.25,0.2,1,"True",NA,NA,0.8830224,0.5,58,-1,1565716357.827,1565716351.486,"20",6.34099984169006,"9"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",67.25,0.16,1,"True",NA,NA,0.9200053,0.5,60,-1,1565716368.321,1565716364.021,"21",4.30000019073486,"8"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",66.25,0.127,1,"True",NA,NA,0.9465786,0.5,57,-1,1565716390.415,1565716382.621,"22",7.79399991035461,"6"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",64,0.206,0,"False",NA,NA,0.8771014,0.5,54,-2.25,1565716401.277,1565716396.132,"23",5.14499998092651,"10"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",63,0.1,1,"True",NA,NA,0.9650368,0.5,57,-1,1565716415.823,1565716409.525,"24",6.2979998588562,"4"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",63,0.107,0,"True",NA,NA,0.960525,0.5,57,0,1565716431.69,1565716420.655,"25",11.0350000858307,"5"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",62,0.025,1,"True",NA,NA,0.9972127,0.5,65,-1,1565716445.287,1565716435.712,"26",9.57500004768372,"0"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",59.75,0.075,0,"False",NA,NA,0.9789172,0.5,60,-2.25,1565716455.851,1565716448.946,"27",6.90499997138977,"3"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",57.5,0.053,0,"False",NA,NA,0.9890494,0.5,60,-2.25,1565716470.801,1565716459.105,"28",11.6960000991821,"2"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",61.75,0.50001,0,"True",0.5,0.5,NA,NA,50,2.25,1565715535.438,1565715530.886,"mock",4.55200004577637,"mock"
"363258d5",4,"means_only",0.5,2.25,0.5,"True",1.25,1116.68300008774,10,"F","18-24","Bachelor's degree","Monthly or less",61.75,0.6,0,"True",NA,NA,0.9774189,0.95,60,2.25,1565715848.043,1565715616.739,"practice1",231.303999900818,"practice"
