"workerId","batch","condition","baseline","award_value","exchange","start_means","total_bonus","duration","numeracy","gender","age","education","chart_use","accountValue","groundTruth","intervene","outcome","pAwardCurrent","pAwardNew","pAwardWith","pAwardWithout","pSup","payoff","respTime","startTime","trial","trialDur","trialIdx"
"9d9a8bda",1,"HOPs",0.5,2.25,0.2,"True",2.2,492.741000175476,11,"F","45-54","Bachelor's degree","Weekly",77.5,0.889,1,"True",NA,NA,0.9578718,0.5,56,1.25,1567204380.368,1567204370.497,"17",9.87100005149841,"9"
"9d9a8bda",1,"HOPs",0.5,2.25,0.2,"True",2.2,492.741000175476,11,"F","45-54","Bachelor's degree","Weekly",78.75,0.963,1,"True",NA,NA,0.9943283,0.5,57,1.25,1567204398.673,1567204383.851,"18",14.8220000267029,"13"
"9d9a8bda",1,"HOPs",0.5,2.25,0.2,"True",2.2,492.741000175476,11,"F","45-54","Bachelor's degree","Weekly",80,0.9,1,"True",NA,NA,0.9650368,0.5,55,1.25,1567204411.321,1567204401.51,"19",9.81100010871887,"10"
"9d9a8bda",1,"HOPs",0.5,2.25,0.2,"True",2.2,492.741000175476,11,"F","45-54","Bachelor's degree","Weekly",82.25,0.784,0,"True",NA,NA,0.8665552,0.5,50,2.25,1567204422.761,1567204413.985,"20",8.77600002288818,"4"
"9d9a8bda",1,"HOPs",0.5,2.25,0.2,"True",2.2,492.741000175476,11,"F","45-54","Bachelor's degree","Weekly",83.5,0.946,1,"True",NA,NA,0.9886527,0.5,54,1.25,1567204434.841,1567204425.61,"21",9.23100018501282,"12"
"9d9a8bda",1,"HOPs",0.5,2.25,0.2,"True",2.2,492.741000175476,11,"F","45-54","Bachelor's degree","Weekly",83.5,0.622,0,"False",NA,NA,0.6691917,0.5,51,0,1567204446.289,1567204438.136,"22",8.15300011634827,"2"
"9d9a8bda",1,"HOPs",0.5,2.25,0.2,"True",2.2,492.741000175476,11,"F","45-54","Bachelor's degree","Weekly",84.75,0.999,1,"True",NA,NA,0.9999938,0.5,57,1.25,1567204461.371,1567204449.043,"23",12.3280000686646,"15"
"9d9a8bda",1,"HOPs",0.5,2.25,0.2,"True",2.2,492.741000175476,11,"F","45-54","Bachelor's degree","Weekly",84.75,0.709,0,"False",NA,NA,0.7822155,0.5,50,0,1567204470.146,1567204464.208,"24",5.93799996376038,"3"
"9d9a8bda",1,"HOPs",0.5,2.25,0.2,"True",2.2,492.741000175476,11,"F","45-54","Bachelor's degree","Weekly",87,0.8,0,"True",NA,NA,0.8830224,0.5,51,2.25,1567204480.38,1567204472.773,"25",7.60700011253357,"5"
"9d9a8bda",1,"HOPs",0.5,2.25,0.2,"True",2.2,492.741000175476,11,"F","45-54","Bachelor's degree","Weekly",88.25,0.873,1,"True",NA,NA,0.9465786,0.5,53,1.25,1567204490.835,1567204483.368,"26",7.46700000762939,"8"
"9d9a8bda",1,"HOPs",0.5,2.25,0.2,"True",2.2,492.741000175476,11,"F","45-54","Bachelor's degree","Weekly",87.25,0.84,1,"False",NA,NA,0.9200053,0.5,60,-1,1567204498.627,1567204493.609,"27",5.01800012588501,"6"
"9d9a8bda",1,"HOPs",0.5,2.25,0.2,"True",2.2,492.741000175476,11,"F","45-54","Bachelor's degree","Weekly",88.5,0.922,1,"True",NA,NA,0.9778051,0.5,55,1.25,1567204508.364,1567204501.543,"28",6.82100009918213,"11"
"9d9a8bda",1,"HOPs",0.5,2.25,0.2,"True",2.2,492.741000175476,11,"F","45-54","Bachelor's degree","Weekly",89.75,0.975,1,"True",NA,NA,0.9972127,0.5,57,1.25,1567204524.236,1567204516.887,"29",7.34899997711182,"14"
"9d9a8bda",1,"HOPs",0.5,2.25,0.2,"True",2.2,492.741000175476,11,"F","45-54","Bachelor's degree","Weekly",91,0.843,1,"True",NA,NA,0.9231176,0.5,54,1.25,1567204533.18,1567204527.385,"30",5.79500007629395,"7"
"9d9a8bda",1,"HOPs",0.5,2.25,0.2,"True",2.2,492.741000175476,11,"F","45-54","Bachelor's degree","Weekly",67.5,0.5,0,"True",0.5,0.5,NA,NA,60,0,1567204138.017,1567204130.064,"mock",7.95300006866455,"mock"
"9d9a8bda",1,"HOPs",0.5,2.25,0.2,"True",2.2,492.741000175476,11,"F","45-54","Bachelor's degree","Weekly",68.75,0.999,1,"True",NA,NA,0.9999938,0.5,75,1.25,1567204156.329,1567204143.628,"practice1",12.7009999752045,"practice"
"9d9a8bda",1,"HOPs",0.5,2.25,0.2,"True",2.2,492.741000175476,11,"F","45-54","Bachelor's degree","Weekly",68.75,0.999,1,"True",NA,NA,0.9999938,0.5,63,1.25,1567204357.64,1567204339.349,"practice2",18.2910001277924,"practice"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",68.75,0.946,1,"True",NA,NA,0.9886527,0.5,75,1.25,1567201840.249,1567201835.174,"1",5.07500004768372,"12"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",70,0.975,1,"True",NA,NA,0.9972127,0.5,75,1.25,1567201848.308,1567201843.209,"2",5.09899997711182,"14"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",70,0.9,0,"False",NA,NA,0.9650368,0.5,60,0,1567201862.365,1567201855.275,"3",7.08999991416931,"10"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",72.25,0.843,0,"True",NA,NA,0.9231176,0.5,60,2.25,1567201870.986,1567201865.727,"4",5.2590000629425,"7"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",73.5,0.889,1,"True",NA,NA,0.9578718,0.5,60,1.25,1567201883.407,1567201874.623,"5",8.78400015830994,"9"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",74.75,0.784,1,"True",NA,NA,0.8665552,0.5,60,1.25,1567201905.588,1567201891.615,"6",13.9730000495911,"4"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",76,0.873,1,"True",NA,NA,0.9465786,0.5,65,1.25,1567201915.281,1567201909.663,"7",5.617999792099,"8"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",76,0.5,0,"True",NA,NA,0.5,0.5,50,0,1567201928.619,1567201917.901,"8",10.7179999351501,"0"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",77.25,0.922,1,"True",NA,NA,0.9778051,0.5,70,1.25,1567201937.418,1567201932.182,"9",5.23600006103516,"11"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",78.5,0.84,1,"True",NA,NA,0.9200053,0.5,60,1.25,1567201946.488,1567201941.197,"10",5.29099988937378,"6"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",79.75,0.8,1,"True",NA,NA,0.8830224,0.5,60,1.25,1567201953.396,1567201948.955,"11",4.44099998474121,"5"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",82,0.525,0,"True",NA,NA,0.5353322,0.5,50,2.25,1567201959.718,1567201956.137,"12",3.58099985122681,"1"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",84.25,0.709,0,"True",NA,NA,0.7822155,0.5,55,2.25,1567201966.925,1567201962.487,"13",4.43799996376038,"3"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",85.5,0.963,1,"True",NA,NA,0.9943283,0.5,75,1.25,1567201975.191,1567201969.736,"14",5.45499992370605,"13"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",85.5,0.622,0,"False",NA,NA,0.6691917,0.5,55,0,1567201983.978,1567201977.922,"15",6.05599999427795,"2"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",86.75,0.975,1,"True",NA,NA,0.9972127,0.5,60,1.25,1567202005.485,1567202001.308,"16",4.17699980735779,"14"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",86.75,0.784,0,"False",NA,NA,0.8665552,0.5,50,0,1567202012.91,1567202008.107,"17",4.80299997329712,"4"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",88,0.946,1,"True",NA,NA,0.9886527,0.5,65,1.25,1567202019.475,1567202015.406,"18",4.06900000572205,"12"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",88,0.843,0,"False",NA,NA,0.9231176,0.5,50,0,1567202026.633,1567202022.214,"19",4.41899991035461,"7"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",89.25,0.963,1,"True",NA,NA,0.9943283,0.5,65,1.25,1567202032.661,1567202028.835,"20",3.82599997520447,"13"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",90.5,0.709,1,"True",NA,NA,0.7822155,0.5,50,1.25,1567202038.781,1567202035.069,"21",3.71199989318848,"3"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",91.75,0.873,1,"True",NA,NA,0.9465786,0.5,55,1.25,1567202049.599,1567202041.096,"22",8.50300002098083,"8"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",93,0.999,1,"True",NA,NA,0.9999938,0.5,80,1.25,1567202056.681,1567202052.417,"23",4.26399993896484,"15"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",94.25,0.889,1,"True",NA,NA,0.9578718,0.5,65,1.25,1567202063.472,1567202059.49,"24",3.98199987411499,"9"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",93.25,0.8,1,"False",NA,NA,0.8830224,0.5,65,-1,1567202070.237,1567202066.212,"25",4.02500009536743,"5"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",94.5,0.84,1,"True",NA,NA,0.9200053,0.5,60,1.25,1567202077.043,1567202072.632,"26",4.41100001335144,"6"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",95.75,0.9,1,"True",NA,NA,0.9650368,0.5,60,1.25,1567202083.814,1567202079.744,"27",4.0699999332428,"10"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",95.75,0.622,0,"False",NA,NA,0.6691917,0.5,50,0,1567202089.875,1567202086.162,"28",3.71300005912781,"2"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",97,0.922,1,"True",NA,NA,0.9778051,0.5,65,1.25,1567202096.561,1567202092.475,"29",4.0860002040863,"11"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",98.25,0.525,1,"True",NA,NA,0.5353322,0.5,50,1.25,1567202103.27,1567202099.195,"30",4.07500004768372,"1"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",65.25,0.5,0,"False",0.5,0.5,NA,NA,50,-2.25,1567201805.827,1567201801.618,"mock",4.20899987220764,"mock"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",68.75,0.999,1,"True",NA,NA,0.9999938,0.5,90,1.25,1567201831.147,1567201810.176,"practice1",20.970999956131,"practice"
"f4fa9617",1,"HOPs",0.5,2.25,0.2,"True",3,379.411999940872,10,"M","25-34","Bachelor's degree","Daily",68.75,0.999,1,"True",NA,NA,0.9999938,0.5,75,1.25,1567201997.629,1567201987.854,"practice2",9.77499985694885,"practice"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",68.75,0.963,1,"True",NA,NA,0.9943283,0.5,70,1.25,1567283316.055,1567283297.229,"1",18.8259999752045,"13"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",70,0.889,1,"True",NA,NA,0.9578718,0.5,60,1.25,1567283351.223,1567283332.811,"2",18.4119999408722,"9"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",72.25,0.84,0,"True",NA,NA,0.9200053,0.5,55,2.25,1567283368.976,1567283358.537,"3",10.4390001296997,"6"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",74.5,0.709,0,"True",NA,NA,0.7822155,0.5,52,2.25,1567283390.713,1567283381.412,"4",9.30100011825562,"3"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",75.75,0.922,1,"True",NA,NA,0.9778051,0.5,60,1.25,1567283409.274,1567283396.215,"5",13.0590000152588,"11"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",75.75,0.873,0,"False",NA,NA,0.9465786,0.5,55,0,1567283425.168,1567283415.724,"6",9.44400000572205,"8"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",77,0.975,1,"True",NA,NA,0.9972127,0.5,65,1.25,1567283439.993,1567283430.745,"7",9.2480001449585,"14"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",77,0.5,0,"True",NA,NA,0.5,0.5,50,0,1567283452.677,1567283444.723,"8",7.9539999961853,"0"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",78.25,0.843,1,"True",NA,NA,0.9231176,0.5,60,1.25,1567283467.17,1567283457.432,"9",9.73800015449524,"7"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",79.5,0.8,1,"True",NA,NA,0.8830224,0.5,55,1.25,1567283480.611,1567283472.567,"10",8.04400014877319,"5"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",80.75,0.9,1,"True",NA,NA,0.9650368,0.5,65,1.25,1567283493.615,1567283484.734,"11",8.88100004196167,"10"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",83,0.525,0,"True",NA,NA,0.5353322,0.5,51,2.25,1567283511.168,1567283499.129,"12",12.0390000343323,"1"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",82,0.784,1,"False",NA,NA,0.8665552,0.5,55,-1,1567283524.943,1567283516.12,"13",8.82300019264221,"4"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",84.25,0.622,0,"True",NA,NA,0.6691917,0.5,52,2.25,1567283539.673,1567283530.621,"14",9.05200004577637,"2"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",85.5,0.946,1,"True",NA,NA,0.9886527,0.5,65,1.25,1567283554.531,1567283544.171,"15",10.3599998950958,"12"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",85.5,0.963,0,"False",NA,NA,0.9943283,0.5,53,0,1567283601.601,1567283592.129,"16",9.47200012207031,"13"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",87.75,0.709,0,"True",NA,NA,0.7822155,0.5,52,2.25,1567283616.274,1567283606.271,"17",10.0030000209808,"3"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",87.75,0.622,0,"False",NA,NA,0.6691917,0.5,51,0,1567283631.244,1567283621.597,"18",9.6470000743866,"2"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",89,0.975,1,"True",NA,NA,0.9972127,0.5,54,1.25,1567283647.467,1567283635.432,"19",12.0350000858307,"14"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",91.25,0.525,0,"True",NA,NA,0.5353322,0.5,50,2.25,1567283661.272,1567283652.143,"20",9.12900018692017,"1"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",92.5,0.873,1,"True",NA,NA,0.9465786,0.5,60,1.25,1567283678.419,1567283665.994,"21",12.4249999523163,"8"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",93.75,0.889,1,"True",NA,NA,0.9578718,0.5,65,1.25,1567283691.39,1567283682.957,"22",8.43300008773804,"9"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",95,0.999,1,"True",NA,NA,0.9999938,0.5,70,1.25,1567283711.188,1567283695.574,"23",15.614000082016,"15"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",96.25,0.946,1,"True",NA,NA,0.9886527,0.5,60,1.25,1567283727.275,1567283716.369,"24",10.9060001373291,"12"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",97.5,0.843,1,"True",NA,NA,0.9231176,0.5,55,1.25,1567283741.64,1567283732.02,"25",9.62000012397766,"7"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",98.75,0.84,1,"True",NA,NA,0.9200053,0.5,55,1.25,1567283754.348,1567283745.914,"26",8.43400001525879,"6"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",100,0.9,1,"True",NA,NA,0.9650368,0.5,55,1.25,1567283770.424,1567283758.99,"27",11.4340000152588,"10"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",100,0.8,0,"False",NA,NA,0.8830224,0.5,53,0,1567283785.711,1567283774.712,"28",10.9990000724792,"5"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",101.25,0.922,1,"True",NA,NA,0.9778051,0.5,55,1.25,1567283799.139,1567283790.866,"29",8.27300000190735,"11"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",101.25,0.784,0,"False",NA,NA,0.8665552,0.5,53,0,1567283815.742,1567283803.795,"30",11.9470000267029,"4"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",67.5,0.5,0,"True",0.5,0.5,NA,NA,50,0,1567283248.017,1567283226.294,"mock",21.7230000495911,"mock"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",68.75,0.999,1,"True",NA,NA,0.9999938,0.5,90,1.25,1567283284.697,1567283258.545,"practice1",26.1519999504089,"practice"
"8b1fe09f",2,"intervals",0.5,2.25,0.2,"True",3,712.915000200272,9,"M","45-54","Bachelor's degree","Monthly or less",68.75,0.999,1,"True",NA,NA,0.9999938,0.5,65,1.25,1567283587.417,1567283566.693,"practice2",20.7239999771118,"practice"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",67.5,0.622,0,"False",NA,NA,0.6691917,0.5,55,0,1567447426.72,1567447413.83,"1",12.8900001049042,"2"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",67.5,0.84,0,"False",NA,NA,0.9200053,0.5,58,0,1567447438.175,1567447431.854,"2",6.32099986076355,"6"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",67.5,0.975,0,"False",NA,NA,0.9972127,0.5,60,0,1567447457.571,1567447441.847,"3",15.7240002155304,"14"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",67.5,0.8,0,"False",NA,NA,0.8830224,0.5,55,0,1567447467.413,1567447462.187,"4",5.2260000705719,"5"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",69.75,0.946,0,"True",NA,NA,0.9886527,0.5,58,2.25,1567447475.789,1567447471.04,"5",4.74900007247925,"12"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",72,0.922,0,"True",NA,NA,0.9778051,0.5,55,2.25,1567447486.359,1567447479.684,"6",6.67499995231628,"11"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",74.25,0.843,0,"True",NA,NA,0.9231176,0.5,55,2.25,1567447497.854,1567447489.234,"7",8.62000012397766,"7"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",74.25,0.5,0,"True",NA,NA,0.5,0.5,50,0,1567447508.037,1567447502.524,"8",5.51300001144409,"0"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",76.5,0.889,0,"True",NA,NA,0.9578718,0.5,56,2.25,1567447516.331,1567447511.659,"9",4.67200016975403,"9"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",76.5,0.9,0,"False",NA,NA,0.9650368,0.5,57,0,1567447524.94,1567447519.039,"10",5.90100002288818,"10"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",78.75,0.525,0,"True",NA,NA,0.5353322,0.5,51,2.25,1567447535.194,1567447527.798,"11",7.39599990844727,"1"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",80,0.963,1,"True",NA,NA,0.9943283,0.5,60,1.25,1567447546.573,1567447538.033,"12",8.53999996185303,"13"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",80,0.873,0,"False",NA,NA,0.9465786,0.5,57,0,1567447558.243,1567447549.879,"13",8.36400008201599,"8"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",80,0.709,0,"False",NA,NA,0.7822155,0.5,55,0,1567447566.475,1567447561.196,"14",5.27899980545044,"3"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",80,0.784,0,"False",NA,NA,0.8665552,0.5,56,0,1567447575.625,1567447569.084,"15",6.54099988937378,"4"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",82.25,0.622,0,"True",NA,NA,0.6691917,0.5,52,2.25,1567447658.459,1567447650.384,"16",8.07500004768372,"2"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",82.25,0.709,0,"False",NA,NA,0.7822155,0.5,53,0,1567447667.496,1567447661.65,"17",5.84599995613098,"3"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",81.25,0.922,1,"False",NA,NA,0.9778051,0.5,69,-1,1567447675.771,1567447670.055,"18",5.71599984169006,"11"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",81.25,0.843,0,"False",NA,NA,0.9231176,0.5,58,0,1567447683.686,1567447679.63,"19",4.05599999427795,"7"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",82.5,0.946,1,"True",NA,NA,0.9886527,0.5,60,1.25,1567447692.334,1567447686.471,"20",5.86300015449524,"12"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",82.5,0.8,0,"False",NA,NA,0.8830224,0.5,56,0,1567447699.149,1567447695.327,"21",3.82200002670288,"5"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",82.5,0.9,0,"False",NA,NA,0.9650368,0.5,58,0,1567447706.242,1567447701.701,"22",4.54100012779236,"10"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",83.75,0.999,1,"True",NA,NA,0.9999938,0.5,73,1.25,1567447714.514,1567447708.748,"23",5.76600003242493,"15"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",85,0.975,1,"True",NA,NA,0.9972127,0.5,65,1.25,1567447723.75,1567447718.243,"24",5.50699996948242,"14"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",85,0.784,0,"False",NA,NA,0.8665552,0.5,57,0,1567447731.114,1567447726.722,"25",4.39200019836426,"4"
"a345a043",4,"intervals",0.5,2.25,0.2,"False",1.75,518.542000055313,10,"M","25-34","Some college, no degree","Monthly or less",85,0.84,0,"False",NA,NA,0.9200053,0.5,57,0,1567447739.208,1567447733.647,"26",5.56099987030029,"6"
