"workerId","batch","condition","baseline","contract_value","exchange","start_gain_frame","total_bonus","duration","numeracy","gender","age","education","chart_use","companyValue","groundTruth","intervene","outcome","pContractNew","pContractOld","pSup","payoff","respTime","startTime","trial","trialDur","trialIdx"
"6161b946",1,"means_only",0.5,2.25,0.04803,"True",2.17,682.532999992371,11,"F","25-34","Associate's degree","Monthly or less",59,0.025,1,"True",0.9972127,0.5,95,-1,1563925103.755,1563925091.824,"13",11.9310002326965,"0"
"6161b946",1,"means_only",0.5,2.25,0.04803,"True",2.17,682.532999992371,11,"F","25-34","Associate's degree","Monthly or less",58,0.148,1,"True",0.9304679,0.5,80,-1,1563925116.202,1563925110.004,"14",6.19799995422363,"6"
"6161b946",1,"means_only",0.5,2.25,0.04803,"True",2.17,682.532999992371,11,"F","25-34","Associate's degree","Monthly or less",57,0.063,1,"True",0.9849753,0.5,85,-1,1563925143.325,1563925121.433,"15",21.8919999599457,"3"
"6161b946",1,"means_only",0.5,2.25,0.04803,"True",2.17,682.532999992371,11,"F","25-34","Associate's degree","Monthly or less",56,0.046,1,"True",0.9913263,0.5,80,-1,1563925184.915,1563925147.973,"16",36.941999912262,"2"
"6161b946",1,"means_only",0.5,2.25,0.04803,"True",2.17,682.532999992371,11,"F","25-34","Associate's degree","Monthly or less",53.75,0.247,0,"False",0.8333612,0.5,25,-2.25,1563925205.863,1563925189.521,"17",16.3420000076294,"8"
"6161b946",1,"means_only",0.5,2.25,0.04803,"True",2.17,682.532999992371,11,"F","25-34","Associate's degree","Monthly or less",52.75,0.025,1,"True",0.9972127,0.5,95,-1,1563925225.264,1563925211.294,"18",13.9700000286102,"0"
"6161b946",1,"means_only",0.5,2.25,0.04803,"True",2.17,682.532999992371,11,"F","25-34","Associate's degree","Monthly or less",51.75,0.247,1,"True",0.8333612,0.5,15,-1,1563925263.576,1563925234.657,"19",28.9189999103546,"8"
"6161b946",1,"means_only",0.5,2.25,0.04803,"True",2.17,682.532999992371,11,"F","25-34","Associate's degree","Monthly or less",51.75,0.383,0,"True",0.6634073,0.5,5,0,1563925275.563,1563925268.686,"20",6.8769998550415,"10"
"6161b946",1,"means_only",0.5,2.25,0.04803,"True",2.17,682.532999992371,11,"F","25-34","Associate's degree","Monthly or less",49.5,0.46,0,"False",0.5561041,0.5,1,-2.25,1563925284.853,1563925280.727,"21",4.12599992752075,"11"
"6161b946",1,"means_only",0.5,2.25,0.04803,"True",2.17,682.532999992371,11,"F","25-34","Associate's degree","Monthly or less",47.25,0.383,0,"False",0.6634073,0.5,10,-2.25,1563925297.486,1563925292.151,"22",5.33500003814697,"10"
"6161b946",1,"means_only",0.5,2.25,0.04803,"True",2.17,682.532999992371,11,"F","25-34","Associate's degree","Monthly or less",46.25,0.193,1,"True",0.8903388,0.5,75,-1,1563925307.951,1563925301.518,"23",6.43300008773804,"7"
"6161b946",1,"means_only",0.5,2.25,0.04803,"True",2.17,682.532999992371,11,"F","25-34","Associate's degree","Monthly or less",45.25,0.148,1,"True",0.9304679,0.5,80,-1,1563925327.066,1563925312.032,"24",15.0339999198914,"6"
"6161b946",1,"means_only",0.5,2.25,0.04803,"True",2.17,682.532999992371,11,"F","25-34","Associate's degree","Monthly or less",52.25,0.6,1,"True",0.9774189,0.95,50,1.25,1563924819.949,1563924708.291,"practice1",111.657999992371,"practice"
"6161b946",1,"means_only",0.5,2.25,0.04803,"True",2.17,682.532999992371,11,"F","25-34","Associate's degree","Monthly or less",50,0.4,1,"True",0.9774189,0.95,50,-1,1563925086.35,1563925056.738,"practice2",29.6119999885559,"practice"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",50,0.034,1,"True",0.9950576,0.5,28,-1,1564068593.587,1564068542.671,"1",50.9159998893738,"1"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",50,0.193,0,"True",0.8903388,0.5,15,0,1564068615.827,1564068600.584,"2",15.242999792099,"7"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",50,0.247,0,"True",0.8333612,0.5,13,0,1564068629.641,1564068620.245,"3",9.39600014686584,"8"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",49,0.112,1,"True",0.9572658,0.5,20,-1,1564068670.062,1564068634.549,"4",35.5130000114441,"5"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",49,0.148,0,"True",0.9304679,0.5,20,0,1564068683.47,1564068674.665,"5",8.8050000667572,"6"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",49,0.034,0,"True",0.9950576,0.5,27,0,1564068697.3,1564068686.603,"6",10.6970000267029,"1"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",49,0.311,0,"True",0.7574337,0.5,19,0,1564068717.488,1564068700.56,"7",16.9279999732971,"9"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",46.75,0.025,0,"False",0.9972127,0.5,30,-2.25,1564068733.17,1564068724.362,"8",8.80800008773804,"0"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",45.75,0.025,1,"True",0.9972127,0.5,30,-1,1564068760.456,1564068751.515,"9",8.94099998474121,"0"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",45.75,0.063,0,"True",0.9849753,0.5,23,0,1564068772.728,1564068763.746,"10",8.98199987411499,"3"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",43.5,0.046,0,"False",0.9913263,0.5,25,-2.25,1564068780.892,1564068775.174,"11",5.71799993515015,"2"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",41.25,0.46,0,"False",0.5561041,0.5,2,-2.25,1564068795.873,1564068783.523,"12",12.3499999046326,"11"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",43.5,0.937,0,"True",0.9849753,0.5,30,2.25,1564068851.163,1564068837.9,"13",13.2630000114441,"20"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",45.75,0.689,0,"True",0.7574337,0.5,10,2.25,1564068871.803,1564068854.368,"14",17.4349999427795,"14"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",44.75,0.54,1,"False",0.5561041,0.5,3,-1,1564068885.191,1564068876.439,"15",8.75200009346008,"12"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",47,0.966,0,"True",0.9950576,0.5,50,2.25,1564068906.439,1564068894.576,"16",11.8629999160767,"22"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",49.25,0.916,0,"True",0.9743985,0.5,40,2.25,1564068922.608,1564068909.491,"17",13.1170001029968,"19"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",49.25,0.975,0,"False",0.9972127,0.5,60,0,1564068937.242,1564068927.248,"18",9.99400019645691,"23"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",51.5,0.966,0,"True",0.9950576,0.5,40,2.25,1564068950.926,1564068940.134,"19",10.7920000553131,"22"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",51.5,0.852,0,"False",0.9304679,0.5,20,0,1564068960.449,1564068953.589,"20",6.85999989509583,"17"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",53.75,0.617,0,"True",0.6634073,0.5,5,2.25,1564068973.68,1564068963.303,"21",10.3770000934601,"13"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",53.75,0.807,0,"False",0.8903388,0.5,15,0,1564068984.742,1564068976.228,"22",8.51400017738342,"16"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",56,0.937,0,"True",0.9849753,0.5,18,2.25,1564069007.281,1564068989.571,"23",17.7099997997284,"20"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",58.25,0.753,0,"True",0.8333612,0.5,10,2.25,1564069017.216,1564069009.588,"24",7.62800002098083,"15"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",51,0.4,0,"True",0.9774189,0.95,50,0,1564068497.863,1564068344.286,"practice1",153.576999902725,"practice"
"149abcf0",7,"means_only",0.5,2.25,0.04803,"False",2.8,817.15299987793,10,"M","25-34","Master's degree","Monthly or less",53.25,0.6,0,"True",0.9774189,0.95,5,2.25,1564068835.457,1564068804.945,"practice2",30.5120000839233,"practice"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",50,0.617,1,"False",0.6634073,0.5,62,-1,1563983850.983,1563983833.629,"1",17.3540000915527,"13"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",51.25,0.852,1,"True",0.9304679,0.5,70,1.25,1563983885.824,1563983858.138,"2",27.6859998703003,"17"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",51.25,0.807,0,"False",0.8903388,0.5,60,0,1563983908.747,1563983889.57,"3",19.1770000457764,"16"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",51.25,0.852,0,"False",0.9304679,0.5,58,0,1563983939.263,1563983912.518,"4",26.7450001239777,"17"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",52.5,0.966,1,"True",0.9950576,0.5,75,1.25,1563983957.162,1563983945.754,"5",11.4079999923706,"22"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",52.5,0.689,0,"False",0.7574337,0.5,57,0,1563983975.088,1563983960.897,"6",14.1909999847412,"14"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",53.75,0.975,1,"True",0.9972127,0.5,80,1.25,1563984006.37,1563983984.527,"7",21.8429999351501,"23"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",55,0.937,1,"True",0.9849753,0.5,77,1.25,1563984019.928,1563984010.31,"8",9.61800003051758,"20"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",56.25,0.937,1,"True",0.9849753,0.5,80,1.25,1563984031.457,1563984023.461,"9",7.99600005149841,"20"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",57.5,0.807,1,"True",0.8903388,0.5,67,1.25,1563984055.144,1563984036.396,"10",18.7480001449585,"16"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",58.75,0.954,1,"True",0.9913263,0.5,82,1.25,1563984067.937,1563984058.901,"11",9.03600001335144,"21"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",60,0.916,1,"True",0.9743985,0.5,75,1.25,1563984075.992,1563984071.242,"12",4.75,"19"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",59,0.084,1,"True",0.9743985,0.5,35,-1,1563984162.912,1563984145.9,"13",17.0119998455048,"4"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",58,0.046,1,"True",0.9913263,0.5,18,-1,1563984184.89,1563984171.849,"14",13.0410001277924,"2"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",57,0.193,1,"True",0.8903388,0.5,40,-1,1563984202.898,1563984187.398,"15",15.5,"7"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",56,0.112,1,"True",0.9572658,0.5,30,-1,1563984214.866,1563984206.419,"16",8.44700002670288,"5"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",56,0.46,0,"True",0.5561041,0.5,48,0,1563984228.474,1563984216.994,"17",11.4800000190735,"11"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",55,0.063,1,"True",0.9849753,0.5,18,-1,1563984240.932,1563984231.618,"18",9.31399989128113,"3"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",54,0.112,1,"True",0.9572658,0.5,28,-1,1563984253.282,1563984245.614,"19",7.66799998283386,"5"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",54,0.247,0,"True",0.8333612,0.5,40,0,1563984264.838,1563984256.027,"20",8.81100010871887,"8"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",53,0.148,1,"True",0.9304679,0.5,30,-1,1563984275.066,1563984268.867,"21",6.19899988174438,"6"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",52,0.193,1,"True",0.8903388,0.5,35,-1,1563984284.95,1563984277.435,"22",7.51500010490417,"7"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",51,0.025,1,"True",0.9972127,0.5,15,-1,1563984294.114,1563984289.156,"23",4.95800018310547,"0"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",50,0.034,1,"True",0.9950576,0.5,17,-1,1563984307.796,1563984297.696,"24",10.0999999046326,"1"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",53.25,0.6,0,"True",0.9774189,0.95,60,2.25,1563983817.031,1563983738.997,"practice1",78.0339999198914,"practice"
"a09f1516",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.4,645.474999904633,11,"M","25-34","High school diploma or GED","Weekly",51,0.4,0,"True",0.9774189,0.95,45,0,1563984138.569,1563984082.859,"practice2",55.710000038147,"practice"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",112.05,0.916,1,"True",0.9985877,0.85,100,5.85,1563993981.323,1563993968.819,"1",12.5039999485016,"19"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",117.9,0.617,1,"True",0.9276092,0.85,100,5.85,1563993995.482,1563993988.092,"2",7.39000010490417,"13"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",123.75,0.617,1,"True",0.9276092,0.85,100,5.85,1563994008.485,1563993999.983,"3",8.5019998550415,"13"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",129.6,0.54,1,"True",0.8805085,0.85,100,5.85,1563994025.778,1563994012.938,"4",12.8400001525879,"12"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",135.45,0.975,1,"True",0.99993,0.85,100,5.85,1563994038.24,1563994029.559,"5",8.68099999427795,"23"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",141.3,0.852,1,"True",0.9940605,0.85,100,5.85,1563994049.318,1563994041.103,"6",8.21500015258789,"17"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",147.15,0.937,1,"True",0.9993267,0.85,100,5.85,1563994060.183,1563994052.99,"7",7.19300007820129,"20"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",153,0.954,1,"True",0.9996819,0.85,100,5.85,1563994073.747,1563994067.047,"8",6.70000004768372,"21"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",158.85,0.888,1,"True",0.9970765,0.85,100,5.85,1563994086.959,1563994080.43,"9",6.52900004386902,"18"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",164.7,0.689,1,"True",0.9585857,0.85,100,5.85,1563994096.26,1563994089.568,"10",6.69199991226196,"14"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",170.55,0.807,1,"True",0.9882365,0.85,100,5.85,1563994106.068,1563994099.246,"11",6.82200002670288,"16"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",176.4,0.807,1,"True",0.9882365,0.85,100,5.85,1563994115.823,1563994110.716,"12",5.10699987411499,"16"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",175.4,0.063,1,"True",0.9993267,0.85,0,-1,1563994188.599,1563994176.996,"13",11.6029999256134,"3"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",174.4,0.112,1,"True",0.9970765,0.85,0,-1,1563994199.582,1563994194.816,"14",4.76600003242493,"5"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",173.4,0.247,1,"True",0.9774632,0.85,0,-1,1563994209.947,1563994202.38,"15",7.56699991226196,"8"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",172.4,0.025,1,"True",0.99993,0.85,0,-1,1563994218.379,1563994213.575,"16",4.80399990081787,"0"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",171.4,0.084,1,"True",0.9985877,0.85,0,-1,1563994226.841,1563994222.322,"17",4.51900005340576,"4"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",170.4,0.025,1,"True",0.99993,0.85,0,-1,1563994235.097,1563994230.683,"18",4.4139997959137,"0"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",169.4,0.148,1,"True",0.9940605,0.85,0,-1,1563994243.098,1563994238.107,"19",4.9909999370575,"6"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",168.4,0.084,1,"True",0.9985877,0.85,0,-1,1563994249.526,1563994246.133,"20",3.39300012588501,"4"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",167.4,0.193,1,"True",0.9882365,0.85,0,-1,1563994258.239,1563994253.401,"21",4.83800005912781,"7"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",166.4,0.046,1,"True",0.9996819,0.85,0,-1,1563994264.596,1563994261.126,"22",3.47000002861023,"2"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",165.4,0.46,1,"True",0.8805085,0.85,0,-1,1563994271.159,1563994267.784,"23",3.375,"11"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",164.4,0.311,1,"True",0.9585857,0.85,0,-1,1563994277.548,1563994274.488,"24",3.06000018119812,"9"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",113.05,0.6,0,"True",0.9774189,0.95,100,6.85,1563993957.317,1563993583.492,"practice1",373.824999809265,"practice"
"245bf4de",4,"means_only",0.85,6.85,0.01524,"True",2.51,817.439999818802,11,"M","35-44","Some college, no degree","Weekly",105.2,0.4,1,"True",0.9774189,0.95,0,-1,1563994168.861,1563994123.374,"practice2",45.4869999885559,"practice"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",50,0.034,1,"True",0.9950576,0.5,5,-1,1564070985.967,1564070973.238,"1",12.7290000915527,"1"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",49,0.084,1,"True",0.9743985,0.5,10,-1,1564071004.311,1564070991.677,"2",12.6340000629425,"4"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",45.75,0.383,1,"False",0.6634073,0.5,30,-3.25,1564071055.872,1564071012.701,"3",43.1710000038147,"10"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",44.75,0.311,1,"True",0.7574337,0.5,25,-1,1564071071.088,1564071062.391,"4",8.69700002670288,"9"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",43.75,0.46,1,"True",0.5561041,0.5,45,-1,1564071107.663,1564071080.621,"5",27.0420000553131,"11"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",42.75,0.034,1,"True",0.9950576,0.5,5,-1,1564071118.021,1564071111.307,"6",6.71399998664856,"1"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",41.75,0.311,1,"True",0.7574337,0.5,15,-1,1564071131.161,1564071122.509,"7",8.65199995040894,"9"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",40.75,0.063,1,"True",0.9849753,0.5,5,-1,1564071140.806,1564071134.233,"8",6.57299995422363,"3"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",39.75,0.383,1,"True",0.6634073,0.5,35,-1,1564071151.453,1564071143.951,"9",7.50200009346008,"10"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",38.75,0.063,1,"True",0.9849753,0.5,5,-1,1564071161.509,1564071154.262,"10",7.24699997901917,"3"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",37.75,0.046,1,"True",0.9913263,0.5,5,-1,1564071173.574,1564071165.031,"11",8.54299998283386,"2"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",35.5,0.46,0,"False",0.5561041,0.5,45,-2.25,1564071186.796,1564071176.082,"12",10.7139999866486,"11"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",36.75,0.937,1,"True",0.9849753,0.5,90,1.25,1564071283.256,1564071272.734,"13",10.5220000743866,"20"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",38,0.916,1,"True",0.9743985,0.5,75,1.25,1564071299.664,1564071290.473,"14",9.19099998474121,"19"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",40.25,0.54,0,"True",0.5561041,0.5,55,2.25,1564071318.013,1564071302.926,"15",15.0869998931885,"12"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",41.5,0.954,1,"True",0.9913263,0.5,85,1.25,1564071331.845,1564071323.013,"16",8.83200001716614,"21"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",42.75,0.975,1,"True",0.9972127,0.5,90,1.25,1564071343.421,1564071335.55,"17",7.87100005149841,"23"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",41.75,0.753,1,"False",0.8333612,0.5,65,-1,1564071357.173,1564071346.602,"18",10.5710000991821,"15"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",43,0.966,1,"True",0.9950576,0.5,90,1.25,1564071367.781,1564071360.298,"19",7.48299980163574,"22"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",44.25,0.852,1,"True",0.9304679,0.5,80,1.25,1564071376.765,1564071370.771,"20",5.99400019645691,"17"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",46.5,0.617,0,"True",0.6634073,0.5,55,2.25,1564071389.549,1564071379.236,"21",10.3129999637604,"13"
"dc7208f2",7,"means_only",0.5,2.25,0.04803,"False",2.31,838.906000137329,11,"M","45-54","High school diploma or GED","Weekly",47.75,0.888,1,"True",0.9572658,0.5,75,1.25,1564071400.126,1564071393.086,"22",7.03999996185303,"18"
